"KO.22","KO.23","KO.24","WT.22","WT.23","WT.24"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
27.0728582935316,26.8184844651714,28.1454990330534,27.5283546652687,26.9074738428479,26.9830494346655
27.1212943100911,26.557014416158,26.8847173821564,26.5358919866707,25.3233019258983,25.5503358029698
29.1682764278714,28.9486274965382,30.247397419849,29.7171681603533,28.6829117752156,29.2038950882241
NA,NA,24.6866697882558,NA,NA,NA
25.7414460011505,25.2355319255695,NA,24.8406696030922,25.7832676464104,25.9858744145607
30.7906373940165,30.5111673605549,30.0389164363613,29.9604415660055,31.3935083777399,31.258952795594
28.2726648072818,27.9233738247006,28.1144594620697,29.3356457055654,28.1259807113974,30.1077417184317
23.1843475208524,23.5459250570983,22.265020927667,24.1156107756102,24.2269977360281,23.4740742708024
26.4444275237742,26.8670283171295,26.6272840579341,27.4220584765079,27.1735040652161,27.1744568423217
NA,NA,NA,NA,NA,NA
25.198504992627,25.7784880617464,25.2077302049578,25.4860039346417,25.8119847271885,25.5675260610535
28.5617992851839,28.6156509069767,27.9539918695564,28.9546852796,28.5143503520994,28.9162148790423
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
24.2612662583575,24.7194189035155,23.3886374806064,24.2397983692057,24.3918524378002,24.4282226519177
27.1924410705973,28.1581734297202,27.4595146682324,27.5178078911035,26.922863647867,27.0650704471392
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,23.29614100162,NA
24.7628884821818,25.345839433207,24.6675239233364,24.8146516958088,25.7765316267098,25.1764556284477
NA,NA,NA,NA,NA,NA
26.1964427405832,27.206668763032,26.1848960705103,26.5123472048399,26.9786924814382,26.5677291329169
24.9258314813012,24.7140819774652,24.4788332991362,24.474878845394,23.6136923589439,24.1060548867846
23.3743793974602,23.7728372718675,25.2847859836784,25.0052174509866,23.7252564058649,23.9275052728288
30.8010853022712,30.6194690918049,32.070352326578,31.8968117418811,30.8525168416032,31.2411017658217
26.2691369545884,26.6684439922324,26.2057929511579,25.5466022474073,26.7008113644647,26.0230780059218
23.9861566085466,23.9817219579713,26.3619542118421,24.6080616631659,23.8099996533927,24.2701356063253
22.0049432460411,23.4487182574644,27.5801059152168,20.4724885647519,20.7926505111991,20.5351652441844
28.1964333599769,28.2186344766747,26.9521596640974,28.1420451056908,27.7463753124173,28.1889092643497
24.745093258622,25.1585009056133,23.8296801583572,22.7403448760689,23.2009608482646,23.3398728318085
27.1444296859171,27.8818036698099,26.8815703184077,27.7016708001887,28.5736924854777,27.7951973421457
25.7509301986443,25.6863492012301,26.8313484193725,24.9769678531642,26.3803869462747,25.5240555066978
NA,22.4118336913786,NA,22.1013011986026,22.0592348622888,NA
23.828808994899,24.7719310879826,22.0403940788717,NA,21.86283558618,NA
28.1345739068362,27.831710829684,28.624846425433,27.6149843163546,28.3689877536325,27.9170689996291
25.2678876670199,25.3709589953652,NA,26.1200684028229,25.4978053119205,25.5655228216549
NA,NA,NA,NA,NA,NA
23.4550050681838,24.0253822427269,23.6724961296428,23.0841414147918,24.1921212096778,23.5689469641965
33.1191216902171,32.9339089361226,32.8256094625699,31.4809682105708,31.7025627495686,31.7754111258206
27.5954824114402,28.0235856768649,28.4057612224382,28.075104846286,27.6979649625339,27.5771549552378
28.2152125886951,28.7493197196632,26.9981959784194,28.3583784255552,28.189144987279,28.0739309482876
26.3911969056911,28.0337017597947,28.813967073378,25.4172529976094,26.2182094943021,25.7912896982521
29.3685923493245,29.2984808563073,30.3983588071273,29.9105649654131,29.1333984355265,29.0740075359755
NA,NA,NA,NA,24.0166532479528,NA
27.1775965498523,27.5765063748244,26.2850330174796,26.6452643841675,27.1284903031445,26.823716696838
26.6976336207991,26.3678137104096,26.604842305934,26.6683087247774,27.0092388435569,26.8850666325211
24.8022785079526,23.9881520976905,26.8972374337661,24.388046198676,22.5230565077221,22.5317907397582
25.4459433579466,25.4908768218647,25.1733706261948,25.4995702628339,26.1029755792123,25.7057757993463
23.1589862037444,23.3319698735902,25.0870749581175,24.3505680347554,NA,23.5016671374133
29.319284364504,28.8575086653186,30.6960255329441,28.9412852370499,27.9473181209103,28.2054107815186
26.4990683844446,26.3710919779707,28.1863137669534,26.257404676661,27.2237061144597,26.2286499083152
26.3421471183103,26.5168616497814,26.8826201026128,25.7865366602432,24.820457906526,25.5302315260865
23.7005997325088,23.0346465159217,24.2525586075335,23.6504233402429,22.5752631682051,22.8137029178784
28.9207927458787,28.5745227928045,30.0046389889385,28.9776830600207,28.3564906575349,28.680834653139
NA,23.0388714454418,24.1350046731278,NA,NA,NA
24.1649965130726,23.2846095050618,23.5751939094239,23.0993279035484,23.3290977490356,22.8068571675469
NA,NA,NA,NA,NA,NA
26.7960023656898,26.1359636451301,26.076981098565,27.5484114356325,25.4090516250521,25.0986052914417
NA,23.5037306450383,NA,25.447205337594,NA,24.0121409644853
26.1277231266469,25.9462586072753,26.7156798931338,27.1608680780351,25.7850403213226,26.4195211209353
24.6163312134447,24.244596694164,26.7577356771246,25.0643099060416,NA,NA
24.9814171187747,26.3944715916824,25.8298494901808,25.0594906892783,25.1245122993102,25.1554930403842
27.4809297022485,27.7961261756054,27.2305933767085,27.1730274405988,27.4094886999039,27.4546600046266
21.9017227886915,22.6285639062791,23.1582004011321,21.2741802022856,23.5675550730698,22.0844658565231
27.8451760811473,28.3322772623621,27.5326707727006,28.3160933232393,27.9467605791501,28.5829432157798
31.0149814114816,31.0212176638962,30.1200337854808,30.4694664104705,31.9333637763261,31.7437458748386
26.1723980549001,26.2423267491411,27.1653799536173,25.2120053006483,26.8548366222096,26.0443520924404
28.6474962501335,29.8720583627382,28.1077417184317,27.6045595631519,28.8107842064898,28.5222678868585
29.0009109194416,29.0236385489827,29.5741798977025,28.5374554662041,29.2566041263635,29.0506653201631
23.1737137301738,23.3223738050618,24.8537188346456,23.8810101209993,23.2694223542018,23.4957028127824
25.7959528387483,25.719001033841,27.6561506333631,28.8591984031615,27.6077372290478,28.3279164679863
25.5378331147114,24.9800227473077,26.7322096666533,27.3040854257204,25.8383870283772,26.1887489507552
24.5187535122074,23.1594174428576,24.6945551342048,25.2645270733944,24.0470180423419,24.8907359303851
32.0308506218459,32.0071479953347,30.3169996065177,30.5923667266188,31.8366170503907,31.9781469359445
29.2822868005614,30.4783665891542,26.6499301954625,25.8186063607434,NA,28.1400468115359
23.7100925693377,24.8119112546235,NA,NA,24.098364340286,NA
NA,NA,NA,NA,NA,NA
NA,24.073164847708,26.4968458554526,NA,NA,NA
23.588979920115,24.8252220081025,23.2139787194515,22.9582801170546,23.8998436795629,NA
NA,NA,NA,NA,NA,NA
31.5803305885764,31.3795299600057,32.3988939077782,31.7931595548681,31.3593004361286,31.3983588071273
26.6871238312963,26.1099844437072,25.9175926101844,29.1976757592472,26.5165010135856,27.5971887333906
24.5831369542498,24.8192887856834,25.0736960540225,25.3154456293023,24.3376970258862,24.7403139912879
NA,NA,NA,NA,NA,NA
28.7437779700331,28.5311839179458,27.9804913193094,28.7405970770361,27.6720914276791,28.1069933679139
27.0867915885785,26.244397082259,25.202247006036,27.194602975158,25.4100227227402,25.7461702603555
NA,NA,NA,NA,NA,NA
25.5483085345632,25.371457616944,27.454110869725,25.2487640841158,24.7590827670134,24.2374661514051
26.8214071200902,26.4083066739003,26.3346828778433,25.9736437703503,25.1105620036951,25.2822779618452
NA,NA,NA,NA,NA,NA
27.2821542141315,27.6039231892171,27.114955830573,25.7464009418759,27.0547588097813,26.5790269957791
33.168524512112,33.0337411369879,28.6696608289447,32.1012743947157,33.8179319967582,33.5884402949382
29.2631573538582,29.6458656108931,28.6508547036908,28.6775789508729,28.6579229862161,28.7846285558926
24.1628473606671,24.7118786683676,23.882316910075,23.5723051674374,24.2987998321681,23.7110384266193
24.47283558691,24.423742228935,26.9541583183643,25.2976109610329,24.3860735068815,25.6610669589929
29.2735320855038,29.5949843538175,27.6768059014539,29.7317081044792,28.6541029016024,29.1772638743024
26.4242710026755,26.0257624050904,25.9588332255675,25.9105649654131,25.3306370982394,25.3929661592503
25.2020227587299,24.8822702594132,26.1190592137809,25.8636769979859,25.1898990419366,25.2558391409057
25.5538840043975,25.1263648141995,27.0180763698741,25.753329798133,24.4558830395463,24.9484214183315
32.0030979700556,32.1857114161799,31.3452493820947,32.5553129145074,32.0264380020429,32.3410655820798
23.5417961588689,23.9301251524545,22.9082438081975,24.3224425752333,23.177322810991,23.3806016293509
30.0877780813555,30.1723599014861,30.0739309482876,30.1486780863142,30.2038484262459,30.4836612420958
24.6164433981292,24.8185576037505,24.6561097071987,24.8742238185337,24.5047612931058,24.7581170566151
25.0070156288529,24.7429368401374,25.1477517879902,23.8012426028987,24.4487812613747,23.2131332990506
24.5016064013096,22.7775402745496,22.2157273151936,NA,NA,NA
29.6462777358853,29.5989994919209,30.7808172720886,30.0890418297202,29.5282801362726,29.5828355720535
25.1869182270192,26.0336177515236,24.7075672473465,26.534200632768,26.6028619418057,26.5489846072713
23.7622295437239,24.2827021591552,23.358638324535,25.5578032610648,25.6796540515666,25.1547207816923
25.3713911440229,25.4998743466056,25.1046960028048,25.054572523379,24.8096562772062,24.8296317741854
25.2610868789149,25.3837027106447,26.024325710244,25.5600505637081,24.579055777438,24.6411900604649
29.5016519536271,29.5595036532649,28.5555597658158,29.2938411874268,28.6473933169003,28.8737898141601
26.1350829804549,26.4402507487947,25.667632197196,26.3456195140502,26.0740024302561,26.2953003518686
24.1438266135269,24.2330098905516,27.0564136325776,24.4344719595149,23.682603745992,23.9494904773214
26.7303967474153,27.1826248544964,26.0665903275939,26.6416862013676,27.0229510602678,26.765344177
24.0701373267312,24.5523309074686,23.4114458179952,24.3004765723559,25.0258468720132,24.0368275880352
NA,21.632052677399,23.2858796695232,NA,NA,NA
27.2977159008447,27.3580010695111,27.9719130925394,28.007956637837,27.3371355434622,27.466688390924
27.6873240989839,27.8964869771727,26.9343835849312,27.477691328182,27.2038717574236,27.3699445997232
27.915075264432,28.1880603427581,27.6242189393597,26.5768667332728,28.3030403100399,27.9338210210556
28.7038831432458,28.604135345053,28.3660300017655,27.1547980261663,29.158799421804,28.5680481881047
24.9972270402562,24.715810791382,26.4061506269524,26.0715086807688,25.1865404691576,25.603060100592
NA,24.9250165016557,26.1107611087122,24.845558961999,24.6909907550205,24.7570998205138
22.1492335799677,23.9788451972157,23.2786672399464,NA,22.0024387154306,21.7500510488192
26.2891381676769,26.6392037888695,26.10185419945,25.5371814240263,25.4459433579466,25.6961217370515
23.1267114038197,23.0248752036961,22.9895906073079,25.1247094884691,25.6115271419789,25.1058950844981
NA,NA,NA,NA,NA,NA
26.6396178210264,26.478077230295,28.1867860230187,27.0341217277886,26.0536200170381,26.2636857004182
25.8796787797087,25.9733810162747,25.3276937994647,25.915907271802,26.4029348919939,26.2261158032197
25.3905410755858,24.3475299991987,27.012332810813,24.5197135089429,23.6670907466207,23.4463220677639
23.5461606376084,23.199239192405,25.7802165454589,24.5571313092905,22.6181811461398,23.3726536060852
26.3255338449844,26.1906715391528,27.8914546176185,26.2340704134365,24.7632431705772,25.2451046726047
27.1351612835319,27.3233706518435,28.1808716818851,27.5002087647434,27.1781666723813,27.3033887660625
28.2880205395459,27.811151818937,29.1561009032882,28.5245861304771,27.2231537104806,27.8343657272044
28.4858888091546,29.1991511830612,27.8920918632148,27.9546575495963,28.1523338211669,27.7456703238224
26.7429111490645,26.5193685836452,28.1736946709821,27.3385813428402,26.2657077481624,26.474523031203
23.3823179448617,23.6686062964391,23.7093564735977,23.5118346753806,23.4475837163278,24.0242834328468
29.2863689136748,29.7858603825653,28.8401713488856,27.8094354922073,29.0112133474259,28.4517943590717
30.157860331791,30.6753090418294,29.1757896740499,29.3084970415327,30.341913914359,29.9425162055895
27.2184497171123,27.0820267012899,28.4219381332492,27.4470318808365,26.5225896722896,26.4241268108746
26.603711002178,26.3503151093323,27.38302697911,26.4409002082895,26.3184829558051,26.3338132245783
29.2973879385852,28.793833970442,31.0915029595778,29.8962415508982,28.604170701326,28.9512426880489
22.8792908246422,23.8810101209993,25.5694396037918,22.5804481237376,22.6008675157687,22.3192619655775
27.2512406902712,27.2716857132226,27.0005617579373,28.1828142591233,28.0391518310874,28.0756659382884
26.3956159779863,26.7669874097997,26.0403020971904,26.3845757485176,26.0354018756276,26.3540538849945
25.8337868933844,26.3338302816427,27.2929860361134,25.9091232657115,25.4514563873793,25.4608897946699
24.7306558753982,25.2973660717836,24.8463244189958,24.7241116162323,24.5761170865732,24.3655295004454
24.9511815355845,24.7267120982819,27.2906152759497,26.2070785349168,24.7604032187922,25.2515115934812
28.6183492042727,28.5322620403771,29.3614564776667,28.5282801362726,28.6846850117688,28.6588764289704
28.8340341320746,28.8130496591151,29.5357696525933,28.9543247479706,28.6625141485958,28.7955379838527
24.0482660125252,24.000669201247,24.4985663314033,NA,23.667632197196,23.4991140169679
29.8554011324526,30.2765301828771,28.3440113940998,29.3938867868735,30.1412656128594,29.8277950001366
22.9130194034859,23.176805606943,NA,22.3682368091422,NA,22.9728641269479
23.3820540291853,24.2142307664962,25.6456766809193,NA,NA,NA
24.5992336593756,23.4814841229461,24.8539091575298,25.2947045951177,25.164766399819,25.0788752681045
25.8896688310474,25.3574977745328,27.6800968903815,26.1066739535097,25.0291793659506,25.0495544486124
25.7679977004858,26.3859912528241,24.6273397271298,25.3447564304042,25.5096015410207,25.1571134393275
22.5448173131244,22.9664181422411,NA,23.3800731212249,22.8796086750701,NA
28.840861655148,28.7652176969192,30.385765029982,29.7544580166716,29.1474655336786,29.2787691366094
27.6679028462993,27.5637640665071,28.0397270787779,27.7461830769633,27.952492965483,27.8798189787669
25.8816636634979,25.9172966797433,26.163653668047,26.1655141337351,26.3041724845287,26.1159083796381
NA,24.6067070198355,NA,NA,24.8470894700761,NA
25.697792674329,25.1432816862151,27.5867772663288,26.5516417347684,24.9392126002022,26.3530948531931
NA,NA,24.8394686981659,NA,NA,NA
26.0418691653494,26.383356643788,27.4430049813014,25.8623768573575,25.0208548426694,25.3806016293509
27.4352353239002,27.7477202438559,29.0820774744881,26.6619368056732,26.1221834295337,26.3371695789214
25.9024452256344,24.430457656301,26.6582635738238,25.5367369206261,23.8901328842667,24.3933590322272
29.4727426427307,29.7977811126085,29.2788798856895,29.2228313771209,28.6365442514173,29.0125459434831
24.6159384983372,24.5114727802223,25.6263652059369,25.5334433320061,24.7578119610886,25.0253399962799
25.5108090698971,25.4175105527366,26.5448349965697,25.6557549651333,25.1830225754966,25.2447055617452
24.055234765778,23.0679568523258,22.1517746824044,23.6194131180696,23.7330376715779,23.9180705234741
27.1065940888576,27.320705123996,24.8110292918622,25.7362675197082,26.1904831633343,26.1105221793941
27.0112666749081,27.3057386453927,27.277816343407,27.3620211209897,27.1792113122222,27.1463733642722
27.9499356848673,27.3397709141764,31.3233491753373,28.9253844314173,28.0325987618031,26.7838171588896
25.707014243427,25.8016126543822,25.649601338602,25.6737095548223,24.1141814210934,24.603711002178
29.2340247173169,28.9004657145941,28.7838795902478,29.3929047631822,28.5063512901629,28.7097114237879
26.7227314578792,26.489759657682,27.6228933496068,26.9962574509005,26.1170981822216,26.443763845171
29.2249022646306,29.3138251211521,27.4870013042223,28.7587524651437,28.4885726797293,28.9757440819634
26.4488285125019,25.6189652499897,NA,26.0226971354444,NA,NA
25.3526235162484,25.195992402664,27.1295715258454,25.7787136336199,24.8309859179993,25.1193758981099
30.1118507218868,29.8147922477151,31.4191574157102,30.716366976476,29.9087053612162,30.0326250334625
30.4054772153705,30.4496315449767,30.4360896538605,30.85638107293,30.8158154194842,30.8741563804758
24.6052380527588,24.3817900652214,24.6933325337395,24.6857612732624,NA,NA
23.2968411690887,NA,24.319551401839,23.1118437589361,NA,NA
27.3303977517688,27.4645867548943,27.5479703793647,27.0300218156334,27.624916129264,27.5439210680768
25.1091276358377,24.8254646532149,25.9969039162022,25.6931463949805,24.899106105395,24.943645534339
28.4515192718288,28.9660099082564,28.4990683844446,29.395848831176,28.3096899879094,29.3127870398594
NA,NA,NA,NA,NA,NA
29.6787209613486,29.7705990976133,29.4009254821212,29.2041517021302,29.9239404763343,29.7515879327524
28.0866397605699,28.0907335188408,28.7216889539654,28.5758575027029,28.099839534893,28.4201317787099
26.7218193081594,26.8687952433037,26.7320802479458,27.0564136325776,27.1247489230668,27.0699939756975
26.7205152359013,27.320102548416,26.020791273353,27.7274783459867,27.5305887467158,27.5520083569759
23.7706211500172,23.2695650328392,25.3584035791157,23.6133551362128,22.4113940936642,NA
26.7463753124173,26.1827385002564,28.1784991398413,26.7486801421199,25.6185172428311,26.2393431540915
24.7252564058649,25.5880935417956,23.8899472808905,24.5000263644598,24.9869377808647,25.3320040311327
25.9465263473434,25.5819884945164,27.3627736351548,26.8229877561703,25.809729864698,26.0212997494722
NA,NA,NA,NA,NA,NA
24.8940713216194,24.2528473053264,24.5488082710197,23.1923470012176,NA,NA
27.4796198073368,27.337475861926,28.7563046054476,27.7203847638198,26.89017928138,27.2822426064387
23.5597589039394,NA,23.2881349822105,23.6280075899799,22.9677905457007,23.0782563722646
NA,NA,NA,NA,NA,NA
23.4102815717659,22.8507751510055,22.9588818889667,24.3094558144398,24.2949499365161,NA
25.758015365275,25.9573504171111,27.1463733642722,25.5586208671171,25.2833735499156,25.3252250159046
26.4035201044716,26.0742066449382,26.5698596634951,26.7706463523517,25.4812993397194,25.7347697692985
NA,NA,NA,NA,NA,NA
23.1470763307861,22.9435292878415,23.1715469940442,22.6575496098209,22.4036923718056,23.3104962945971
27.8734378228504,27.7203195233539,29.1378503710595,28.338071226137,27.7748615426578,27.8273558857875
NA,NA,NA,NA,NA,NA
26.4219301100084,26.3987502145247,26.533874002761,25.9139005195051,26.710302813442,26.6239399690328
27.2451772263547,26.8555496510746,28.2429081952794,26.8350889430476,26.4401239908945,26.9534924078789
26.9247900366931,27.8571526787135,27.012013052759,26.2426175015026,26.6611213397781,26.8072257818761
25.2577463493739,25.846372246576,25.7725856112112,NA,NA,NA
NA,NA,NA,NA,NA,NA
26.7025297242383,28.0611607020881,29.537214756261,NA,26.5748908631569,24.9325150274221
NA,NA,NA,NA,NA,NA
25.5993755605492,25.1727223181865,27.7916623111527,26.2908437409622,24.9722418619679,25.3014537716082
25.8439789231324,26.0970584883813,25.8737076905356,25.4173495861704,24.8810101209993,25.4734860285595
23.9361598463005,24.0355696796454,23.8970758299433,23.967104507163,23.7522581298834,NA
NA,NA,NA,NA,NA,NA
26.8324353773049,26.4353625120375,26.5702651223616,25.835643163108,25.3272140889679,25.1955419241276
NA,NA,NA,NA,NA,NA
22.468193459366,23.1029515587825,25.4623260267854,22.4493733636802,22.6542968781412,22.419852193809
28.5336735340931,29.3172368723748,28.0270183405141,27.119910145335,29.0100930147133,28.3395160885922
31.9137421979658,32.2324358774375,32.611862154629,30.8276738784926,33.2599630076766,33.1111511504562
25.3044510374167,25.5923774204704,22.4891502090535,26.3048165564822,26.3199647815097,26.085799356651
26.5424457687961,27.0988863502708,26.3077373799195,26.4270398922154,27.6560824224441,27.0024945143097
NA,NA,24.8284216422209,NA,NA,NA
NA,NA,NA,NA,NA,NA
27.6160366871365,28.0508209814815,26.9903179816597,27.4565411676108,28.7796907043885,28.0693794527403
23.4939941812848,23.5015456626487,24.2657077481624,24.4402507487947,23.931027457219,23.7754519436457
22.6901275963738,22.2086308868208,26.2826314682646,23.2534966642115,21.8217039253697,22.2434785116039
27.0296006522847,26.0702806635224,28.8032274346067,27.6403765715136,26.1783756608712,25.9404229337081
25.8450324746265,25.2421631751837,25.8670990357413,26.4888561116025,26.2981006148613,26.0935569950439
26.2333025264636,25.8281310594462,25.9552009605391,26.1276247411752,26.4969981927396,26.4296757985583
NA,NA,NA,NA,NA,NA
24.7591843831459,24.4039913530601,24.2206652717442,23.7405713442633,NA,24.2633454315927
31.090115146139,30.5145572858449,25.8843680472241,30.8765002019442,30.8935246374978,31.4347483281633
27.2745321437229,27.1423860014134,27.6978987002745,27.2976284515316,29.2725090867576,28.8214983577213
NA,NA,NA,NA,NA,NA
25.1168008235543,26.4755438279254,25.5679901833186,25.220591474714,26.6327017241721,25.0702192352128
26.4241908978986,25.9841366201283,28.1018942637397,27.2200194197022,26.0021725680055,26.3087270315837
25.461701753716,25.739155334455,24.8943951848545,25.7950362835185,26.0863866783763,26.0893803262741
25.4433844631319,26.0417647470784,24.5584165090394,25.2287232942983,24.8861836658698,24.8781122973492
NA,NA,NA,NA,NA,NA
NA,NA,23.034243495643,NA,NA,NA
27.2178028722473,27.325345123958,26.8184844651714,25.7913890711025,27.1725506584666,26.9610214551111
26.2679233759674,25.9931935783711,23.8248336910177,24.6160507135623,25.5963073857044,26.8937705263603
25.1440990000171,24.4929558097378,25.8070783474461,25.1844231952756,25.0747578802343,25.0904306755326
25.433007714483,24.758066211841,26.7776857426609,25.6562734048907,23.8633461642459,24.6089076697819
NA,22.6866911581915,NA,NA,NA,NA
26.0165894932281,25.7038501481277,27.2328818436724,26.3530106971745,25.4407576690532,25.5191435879272
26.8791178471927,27.1955419241276,27.7190140941006,27.3431642946445,27.9701035202332,27.502866151829
25.6054358854696,25.3192757495734,26.6475991760232,25.6802981358249,25.1146580299649,25.0624994391506
25.0947452355178,24.4420874879056,26.6935186484857,24.227144672428,NA,24.9291319649791
NA,NA,NA,23.7342787886155,23.3877176039722,23.3189311101602
26.3176724771712,26.0953088039999,27.9250731123422,26.867264032356,25.6359702536177,25.7882306369678
27.478617319896,27.1196133657459,28.3058690820856,28.2931176308511,27.3900982216671,27.6225443076675
25.5942583047582,25.256883020146,25.3424862567794,25.5232479862599,25.8025743442573,25.5992052774659
26.9356204538313,26.4045761372403,26.4708669893262,28.269680948843,27.6424438651052,28.1450130644292
NA,NA,NA,NA,NA,NA
25.0203038155145,25.5716110078213,25.6457316449182,24.7585237503113,24.976399802772,24.5686570975983
29.5355101217208,29.6457282097296,30.4421349587729,30.008384166375,30.0706082370072,29.6780325044242
26.9596956516413,27.0630140074198,28.7800663247093,26.3401445769667,25.5553769170506,25.5721027387153
22.7953881114106,23.4761775957061,23.1392740458057,22.4577876538986,22.9323798571314,NA
NA,NA,NA,NA,NA,NA
27.361268214106,27.0190314105745,27.0333867035516,25.7562855148988,27.1619253143803,27.2149347822741
23.0792171756211,23.072985010489,24.9724609999711,23.7559291116119,22.7726560806201,22.7812076103043
28.1778341282869,28.0934058773914,28.6002763074398,28.2948710813309,28.3633168736015,28.3114234236301
29.7829428360814,29.0569045429164,30.8161207033114,30.2302039760584,29.1186731607433,29.3712748090409
27.7001499114978,27.5126938127264,27.4131258500328,26.6485594637291,27.5141998361847,27.5279819817811
24.1358658200427,23.8826900610737,26.8306233255186,24.0067588834794,23.2532513852053,23.4234216656538
26.6967054588916,27.0381053381931,27.1049958666728,28.3468455586429,26.5448055240405,27.606961112367
25.4011289910354,25.3941771741362,25.0446856057149,25.3913935966012,25.3577662203708,25.48222301927
NA,NA,NA,NA,NA,NA
25.8950889327837,26.1254585615665,25.4996310847159,26.1098848410256,26.0223796665532,25.8691012905708
23.4976530598396,24.2521254524939,NA,23.7541967564191,23.7919354994623,23.2030988280523
23.6392037888695,23.426112186025,25.6583180603802,23.113545697573,23.1649504933581,NA
29.0510803796952,29.0078764621296,29.4959086273098,29.5038519359746,29.5157606756291,29.4007422995505
27.2250861997416,27.6282579588618,27.0657895090848,26.9975500919554,27.07306267022,27.2724868395963
25.9818308135048,26.575713269257,26.3301412650501,25.7700161618726,25.4417709755327,25.9207757124437
25.6307314924172,25.5224400135751,25.5748186999004,25.6382096266336,25.635112289058,25.7775352581462
27.3007732921031,27.9097641990058,26.3628906576441,27.7306558753982,26.9645509860236,27.3784037464102
25.157922956813,24.928544759926,25.6312312424508,24.711616145386,25.2886982599301,24.8446015692763
NA,NA,NA,NA,NA,NA
26.0058170926712,25.5448939398219,27.1775015075227,26.7143702570227,25.0953088039999,25.161656273172
NA,NA,NA,NA,NA,NA
24.9139233391952,24.8998897654304,25.722314546708,25.1326926927487,25.103776031443,24.9269174051719
25.658563224422,26.2047487360123,24.516831600208,26.0749007587144,26.3663635728747,26.0980430094665
27.1929113255123,27.1363353199788,27.8446973371439,27.2185420998512,27.3763350101573,27.179685898575
25.6787142462824,26.190709211365,26.0993479709412,25.5508348378134,24.9588553454979,25.7906684628118
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
27.1101836284433,26.6567643865508,29.083650557997,27.6506150732541,26.7018690588236,26.3219783129474
24.9884121755161,24.7845661569375,24.8508132953406,24.6312312424508,24.6675239233364,24.1291981041545
25.5316301352928,25.1190592137809,24.7296190840917,25.5952832090238,25.0444354779874,25.1641909560552
28.5526314009896,28.7001829913497,28.1941332714127,27.8442783057812,28.8088833818416,27.6267272477995
24.0856980701144,23.5668586236038,26.7055648944353,24.3482732211071,23.0645566119516,22.6133326518945
26.3416212960815,26.2103896885349,27.8537069386316,27.0861841806511,26.266476456157,26.5793147865323
26.3295939409341,26.3148581353559,25.6047574889175,26.6805664194223,26.80624260096,26.8002059534945
28.6832465150118,29.0061649847446,28.1601467906069,29.0437213331502,28.0041031690471,28.5514950597946
30.48692460796,30.5574600204568,29.6621745630936,29.1266454400519,30.4568936127576,30.2144253315232
NA,NA,NA,23.2569549839839,24.1714248275187,23.4469530299611
24.3475299991987,23.31589472801,26.2816591171044,24.0034170290706,23.2379766463067,22.4673975857218
22.2608931240625,21.7433683817699,23.6671990529937,23.8395167535609,22.4265473225208,21.8772511768456
NA,NA,26.1228351023781,NA,NA,25.1818101311332
NA,NA,24.063404956595,NA,NA,NA
24.1927984783112,23.861454228966,25.5860613952076,24.4225878676209,23.7706211500172,23.7413945654216
23.5560204419472,22.6066618431445,25.142463909127,24.6547994565606,23.3368802519216,22.9689507913273
26.452037963977,26.3769642198627,26.745862627607,26.5515243959824,26.052770513618,26.0690516001013
25.3625228407099,25.0351501329995,25.5914645931279,25.0544897217007,24.8316141958355,24.7270238413683
23.2692796614525,NA,25.8015139832671,NA,NA,NA
28.5170193997736,28.4088411343694,29.5706740859473,28.5419290574249,27.8005762709402,28.1409731944325
NA,NA,NA,NA,NA,NA
23.7602001510122,23.959607221408,23.4693616033648,24.9933015718019,26.0497621531637,25.771553343309
23.4985054646153,23.040812103527,25.4835151779242,24.6090768115889,23.2444224889445,22.9373458003417
22.4650571645637,22.5173003022901,NA,NA,NA,NA
31.379943028987,31.6939506080346,30.0794094629965,31.05575451658,30.945798312909,31.113155681632
28.529323192018,28.8584575337153,27.5900657059807,28.0151010825896,28.0130786374451,28.047340538071
26.3717234780045,26.8242024527486,25.407820628872,26.4793422651653,26.5971887333906,26.3993045266242
26.3684966035638,26.5760017217304,26.1872392434496,26.3318161546406,25.9432654629633,26.3619040279449
26.691656419703,27.0740841195978,26.1968554268893,25.9640000656973,26.6945817009725,26.2701534331112
27.1788315307022,27.3702772670541,26.6973684926093,27.0630140074198,26.9590322927328,27.1277034500893
25.0497621531637,24.3251220581853,26.558737630166,25.3506017547952,24.1967053728,25.1026152307648
26.7698900907369,26.9370808421616,28.5525581156578,26.7353122378294,26.3702107397243,27.0183947870262
28.4951843349539,28.4113892444131,28.1011929779868,27.4261441858263,29.2169245472197,28.8171734369049
27.3854976299722,27.030653330216,28.8375872732684,27.7012080907262,26.788803149824,27.1097852314671
27.8757828110393,27.7495754713109,29.429041224973,28.3935390632594,27.3182070992989,27.3592585393379
NA,NA,NA,NA,NA,NA
28.203078285633,28.2638289474964,26.8627788441281,28.3653209069715,28.4665328191288,28.3974614311222
28.4938109935452,28.2198809852117,30.0541377615406,28.6991240596943,27.7131250005785,28.1169891578265
30.2984371554913,30.2672938762405,31.3145167606102,30.6734568420594,29.9663675319014,30.0280201938018
