Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,VL24 OCIAD1 KO MITOS,VL24 WT MITOS,VL23 OCIAD1 KO MITOS,VL23 WT MITOS,VL22 OCIAD1 KO MITOS,VL22 WT MITOS,VL24 OCIAD1 KO TOTALS,VL24 WT TOTALS,VL23 OCIAD1 KO TOTALS,VL23 WT TOTALS,VL22 OCIAD1 KO TOTALS,VL22 WT TOTALS,230712_blank_n1.raw (F25)+230712_blank_p2.raw (F26)
14.504,985.75098,-,6147091.188,,,2,1662813.188,2217491.115,1374079.068,2705605.476,2350847.488,2719276.46,6147091.188,2451046.185,3264383.368,3266094.675,2498737.128,5082972.681,211501.8757
14.504,903.68805,+,3098437.227,,,2,616292.7483,499275.624,584733.0282,297432.307,788255.779,247612.0253,1393761.132,412608.2664,1894994.457,547780.8526,3098437.227,780783.4885,896222.7928
14.504,1094.6875,-,2076672.449,,,4,420309.0414,1021168.312,415171.0794,1389993.813,473726.7897,873533.1574,2076672.449,1366911.774,1234655.362,1283965.922,1096293.755,1984511.322,146731.8129
14.504,435.3949,+,1121431.995,,,6,669439.368,1063293.342,1121431.995,753112.8207,938623.9595,770821.8855,259100.2045,383220.5339,456249.527,374636.039,919233.9116,863618.4988,96899.84958
14.506,944.69476,-,27758840.78,,,12,3449311.952,7712247.914,4135805.025,9044499.621,3813858.081,6468814.901,27758840.78,10099687.15,9601494.532,9938130.237,9280473.089,16263407.39,150288.6861
14.507,848.67706,-,48495854.06,,,12,10239950.22,24435929.34,12643572.32,28316195.62,11307733.86,19341629.41,48495854.06,28188781.55,27382875.7,29353742.03,26972988.2,48486497.93,150462.8695
14.507,930.67969,-,15659201.82,,,12,2818061.936,7683092.72,3808285.253,9371200.463,3347831.573,5703970.094,14062550.74,8389149.158,8461956.46,9266825.031,8151214.96,15659201.82,148756.1484
14.507,1012.68365,-,5762521.053,,,12,1215396.403,2795596.373,1415012.194,3180834.555,1419662.318,2306235.071,5655026.526,3501600.431,3288254.1,3792986.309,2933153.996,5762521.053,142173.7408
14.513,479.48389,-,65485515,,,13,17652542.34,20384050.59,30194856.36,26326532.06,20198268.74,20938978.05,65485515,23479240.61,47166497.57,44183119.88,25033748.94,46016012.77,6681778.087
14.514,988.77576,-,1887510.326,,,3,181250.1313,581375.7602,316942.6358,532601.2376,195057.9541,671152.6649,1887510.326,1024114.631,1650525.858,1384121.014,1733015.505,1566058.692,157208.0927
14.517,1080.67212,-,1673498.689,,,2,273613.5278,703447.0091,443916.7244,1112026.976,203978.5705,758926.3923,1408838.014,1100335.948,1053472.932,1069036.393,802094.6263,1673498.689,142531.8802
14.522,972.62439,-,1306049.638,,,2,213655.5067,289470.0094,377246.5478,377437.4719,267935.2636,274019.1503,903516.8598,350230.9375,615126.6902,377158.652,410955.9681,1306049.638,258643.5169
14.526,647.55884,+,32229389.13,,,13,4415841.961,7257311.42,6096740.517,7401158.51,8202629.213,6554184.647,15360536.92,19531326.62,15810741.35,17844350.21,32229389.13,18816046.9,2318040.389
14.529,1014.78729,+,4070931.851,,,10,439912.4483,1035568.673,645010.5772,916741.9733,722305.4627,1134685.498,4070931.851,1767005.173,2924757.779,2436192.336,3278494.576,3835483.97,100700.7742
14.532,675.62872,+,7319680.412,,,7,670193.9303,1615562.286,1227702.96,2184459.52,1160149.682,1558303.774,4060510.13,3616693.284,4006408.426,3839647.57,4277211.478,7319680.412,87657.03158
14.535,1184.93311,-,2255088.776,,,9,779146.7658,2255088.776,1457439.507,1128927.646,1326829.671,1181078.22,770155.5905,724373.0229,1422504.773,1238223.898,1501992.844,716400.7524,165249.0216
14.54,1158.92053,-,953257.1082,,,2,249820.6668,953257.1082,940935.9352,385153.3153,408468.8765,609271.0609,540046.2285,359914.4454,612472.8262,415037.3623,844859.6527,312881.2502,197196.1764
14.558,896.63727,-,4885614.729,,,12,1233929.88,1831341.598,1131153.21,2670660.939,1495052.768,1500524.99,4885614.729,3220483.152,4476560.387,3082708.783,4352056.487,4780975.919,173400.1745
14.567,924.74036,+,7851897.806,,,5,874248.5882,719390.3635,808143.3243,1286905.354,1631439.948,533107.617,7851897.806,1364783.587,5598918.256,2260729.346,6373246.28,3114979.235,193290.0515
14.586,1469.94751,-,3397600.318,,,3,810172.7854,721009.3171,670360.7668,1097415.34,1133367.418,686863.9957,3397600.318,1240765.861,2280392.278,1246423.425,3196917.718,2415556.956,376980.0786
14.588,1016.61896,-,2299760.658,,,4,489067.3848,515674.8229,777225.7572,637923.9894,380146.7352,376429.2459,2299760.658,532234.9005,1475803.611,542001.71,1245351.3,1113987.702,177248.2922
14.589,852.612,-,10175342.83,,,12,1428084.04,2328747.075,2793762.712,2390886.799,2024979.379,1406287.374,10175342.83,2076659.126,5540363.36,2525951.649,5606497.24,4085088.087,215521.2613
14.589,812.65466,-,6167394.372,,,3,858839.6006,3197440.266,2075428.516,3806109.103,1053254.595,1592082.376,6167394.372,3838558.889,4191330.076,3554031.789,3584168.606,4939006.126,206481.0756
14.589,942.61444,-,4854859.458,,,12,1214890.623,1038441.845,1115594.179,1719709.338,1248643.784,654941.6696,4854859.458,1797854.474,3026959.835,1974278.918,2369474.792,2362482.326,211798.1461
14.59,1078.82007,+,3290551.933,,,3,235906.1598,373260.1153,301084.5508,380456.4946,232299.2698,343326.502,1760671.758,1246374.534,1931112.633,1045173.016,3290551.933,2732282.464,108850.5816
14.591,1024.61816,-,1866024.842,,,3,224276.5707,520299.6124,737692.4204,728105.6336,405377.7105,285304.1457,1866024.842,451955.2305,1033068.649,479825.6608,1369386.225,939962.7833,159471.6713
14.594,866.62811,-,22326590.29,,,12,4539015.875,5703653.344,6178341.132,6774152.763,5527385.082,4552213.485,22326590.29,6721988.636,15880199.42,7749542.347,13091872.2,13313291.25,204790.6906
14.595,934.61591,-,3750614.085,,,12,821412.4649,1399072.234,1219642.232,1200262.043,813303.7104,792360.2784,3750614.085,1101841.991,3057071.098,1285412.059,2054790.77,1923775.002,184456.1334
14.597,948.63123,-,4160237.695,,,10,730732.6311,1094248.897,1149516.233,1651477.504,824093.7361,827554.4076,4160237.695,1214118.916,2399457.722,1394242.301,2174548.4,2409670.934,214719.6786
14.598,715.58447,+,62897229.55,,,14,6523016.44,12013656.14,14919921.42,14768113.08,16970628.26,17305942.89,22547762.94,24458504.5,20843462.58,62897229.55,36959287.78,40739500.57,14827661.79
14.606,800.68823,+,4480699.622,,,6,167900.6208,1755577.964,148598.0009,1462799.45,225900.5747,1427315.647,1022343.29,2501929.809,424939.5361,2244596.093,560032.4106,4480699.622,85692.67692
14.609,759.62579,+,6953275.931,,,3,887989.8542,1637529.969,1600887.697,2051178.212,1561820.809,1155870.679,6953275.931,2350037.205,5485381.516,3175766.551,2940780.297,5710362.589,82458.15998
14.61,868.71222,+,6179394.209,,,3,216471.5688,904280.6298,648708.1626,1376366.438,286258.7106,1103544.469,1828551.914,1217905.482,819274.5771,1241216.489,1262771.422,6179394.209,273603.5595
14.615,679.5849,+,4256886.745,,,6,314129.3075,456102.0798,689486.601,1149727.299,2083373.449,1660789.695,1644121.273,1813901.395,1905836.895,2866145.53,1408716.513,4256886.745,154478.4966
14.618,934.76178,+,1407657.217,,,2,47148.77181,299192.8542,63591.10888,528106.1183,115134.2757,311455.1541,646892.1971,587237.3672,598709.1336,733935.6805,613034.6129,1407657.217,88671.23867
14.619,656.63165,+,14903752.82,,,12,1346715.767,2932286.848,2002288.258,3852274.821,2353678.096,2163031.346,13757783.4,5759296.678,13070064.92,6630666.392,14889441.75,14903752.82,85498.46299
14.623,1160.93555,-,1312347.574,,,2,411577.2111,1312347.574,762372.8012,499992.1407,510544.5635,819416.757,389293.2176,505992.9531,696103.1128,651112.0384,892297.3775,618851.2739,195838.3438
14.628,1038.73718,-,1351568.966,,,2,277697.3896,143221.3007,280079.1852,219768.89,282204.4317,159914.6628,1351568.966,401041.4239,944202.2914,244157.9993,874085.0397,879047.5483,174422.356
14.632,840.61218,-,2081499.824,,,3,421342.0059,581713.4056,576167.6502,628986.6422,672999.5455,402694.5155,2081499.824,635351.7644,1659854.706,766272.3097,1590327.38,1075769.54,150808.9392
14.638,705.54279,+,25401545.6,,,13,5096966.016,5960302.479,5483091.694,10579811.95,7886298.734,11542576.39,12537878.76,21848849.71,20610591.65,22192178.71,22901048.92,25401545.6,7055300.324
14.639,1024.72412,-,1378468.554,,,2,268778.2355,189685.7861,354228.9381,241082.494,239758.1532,312507.2235,1378468.554,427480.568,1301505.552,236218.2959,982338.5748,491827.5044,192762.8152
14.64,678.64227,-,6500744.457,,,10,750872.8669,1637038.197,1003423.219,2204879.943,1462504.982,563727.93,6500744.457,1680910.429,3478440.64,1140777.755,4111118.733,2660592.959,183083.8473
14.647,855.65936,+,4403103.188,,,8,462410.7421,1601292.061,947508.3595,1196080.215,1065003.189,1355833.48,1492211.187,1238744.953,2840162.021,1740335.32,4403103.188,2944813.987,89238.66684
14.647,774.67114,+,2025661.085,,,2,292507.2873,422188.7441,467185.0721,545570.8279,509044.3525,323914.8274,2025661.085,703179.168,1445842.043,982285.5105,1978394.205,1790939.335,87632.85653
14.659,906.72937,+,17884632.73,,,2,1197800.548,4072288.727,1693399.615,4649625.661,2076076.566,3755528.812,8604936.376,7341588.945,5740002.891,4821623.572,6759577.959,17884632.73,117675.5586
14.659,608.63409,+,4581773.714,,,4,294308.8568,1096422.19,449653.5048,1443870.878,436884.1823,814314.9239,2765343.567,1880888.371,1833291.553,2259241.511,2337729.334,4581773.714,76495.26658
14.664,798.64008,-,4578952.564,,,5,446439.2881,1839813.781,392973.4869,2474019.294,416133.6449,1382115.837,1797095.89,2319656.2,1556983.1,2269629.778,1510650.708,4578952.564,202779.4945
14.667,1162.8219,-,2868053.039,,,4,419891.2188,162956.506,564209.2208,189998.9009,458231.6917,142153.3633,2868053.039,185263.4132,1225536.398,145428.0615,1222201.698,230738.8911,142955.9129
14.667,938.76343,-,1366747.66,,,4,107284.5062,449914.2502,106840.612,329710.386,218401.8185,189317.9581,1366747.66,830746.6764,952543.1153,929579.7689,1275262.934,1148694.61,144434.4195
14.671,647.63226,+,4169854.074,,,3,442649.9592,1003753.629,680718.9979,1424074.937,651694.7409,892652.102,4169854.074,2471843.279,2461270.361,2252788.519,2149422.817,3478460.591,175181.7706
14.68,1134.91772,-,2977203.114,,,12,1369356.79,2977203.114,2394127.92,1263853.701,1763190.59,2278629.729,1440863.45,1300339.497,2265890.131,1440121.756,2516918.475,1696112.324,161830.4492
14.686,868.6391,-,4923379.031,,,4,964673.2324,1940292.375,1312661.627,1581790.19,1522709.598,1498806.885,4923379.031,1719596.109,3608346.438,3462167.46,2620385.099,2089318.078,389944.6307
14.689,1030.78748,-,3931611.303,,,11,298740.3197,264986.9641,301264.405,309808.1059,396618.2339,383120.3073,3931611.303,1311502.215,2477427.429,1183442.64,1618787.07,1132837.443,217240.0214
14.692,789.6535,+,11403881.23,,,3,1427047.83,4465080.964,1479841.001,5596754.476,1282281.492,3733291.028,11403881.23,5296999.967,6394760.556,6243674.71,6348091.375,9596794.932,190177.585
14.7,710.66754,-,1387412.893,,,2,343416.5882,342347.0557,387811.3224,417315.2406,501267.1635,426655.5881,1235206.675,940179.9727,1387412.893,644684.7299,832022.0065,548251.4583,300912.5275
14.702,1052.80493,+,5173073.482,,,6,512627.6721,1091929.441,616175.2783,1181562.497,793823.4646,850454.9922,5173073.482,2000277.522,3985582.316,2758741.625,4677240.052,5004086.966,146418.0471
14.717,950.7572,+,2849281.208,,,4,294396.8941,259930.8527,580884.4943,354683.5549,425017.1031,398513.7249,2849281.208,345258.7173,1979005.188,536864.9006,2731440.389,1132013.648,209755.0386
14.731,1393.91516,-,14322376.22,,,2,2989872.904,2301452.629,1769290.765,3509471.79,2533098.874,2347409.531,10019964.38,4012507.212,7122531.069,3183451.286,5810785.842,14322376.22,240166.4925
14.735,737.57214,+,15605096.74,,,8,4149827.643,3978103.089,4702199.954,5685836.384,5937266.612,3884814.973,10460685.73,9429341.133,12312396.71,10723288.11,15176181.84,15605096.74,2149580.184
14.74,1474.97571,-,1594677.822,,,2,531590.6461,662517.0234,330415.1087,1018558.619,1522130.665,1321241.484,1516795.753,1482084.083,1353773.175,1594677.822,738991.1471,1524853.471,281098.5134
14.742,1004.77167,-,6622660.623,,,17,571636.1127,748264.8881,563509.7073,757552.3201,799576.7449,568709.8955,6622660.623,2156873.701,3671992.353,2144972.547,2979779.055,2190858.084,138300.0691
14.743,815.57715,+,8867700.802,,,12,2460477.581,2818219.495,2612421.635,3266499.171,3784855.051,3772089.56,5660635.92,5520841.982,7163583.093,5670520.108,8867700.802,8478443.769,796831.0663
14.752,1038.79102,-,2246515.907,,,5,111377.5203,135760.938,135507.3315,199256.6165,192382.0711,294947.9481,2246515.907,663816.7838,1223151.335,486747.1308,1540355.153,1068392.514,200062.8796
14.766,970.67834,+,997855.4966,,,4,64921.77028,132760.4374,194021.9751,194731.9789,134883.6855,163869.5592,831842.2184,399981.6189,997855.4966,465289.6744,615142.2569,959327.156,101715.1988
14.785,1080.70776,-,1515797.982,,,2,128619.6315,362832.0865,248748.6844,375450.2209,175581.1759,219642.6396,1515797.982,537184.2722,1385657.002,577218.5874,834077.4496,673789.5793,155366.7163
14.789,640.63892,+,1464468.964,,,3,188011.579,288290.5524,237444.4615,316323.394,237957.3485,214233.5982,1464468.964,419179.3648,1008822.319,700976.0633,1119426.578,1144260.123,106512.8973
14.79,916.70276,-,12163645.81,,,12,1655265.644,2457010.567,2491842.47,3189459.046,1949687.719,2261113.936,9016557.403,3655240.034,6587365.803,4275259.949,5172080.714,12163645.81,158292.4094
14.791,1012.72211,-,3219204.682,,,12,541672.1684,914048.1848,922100.2696,1223001.483,640556.002,1005431.831,3219204.682,1715669.545,3078495.831,1407138.919,2119700.886,2992397.576,161073.3421
14.791,998.7063,-,3136994.459,,,9,718532.7639,843219.3758,919423.7564,1463071.78,721856.9348,719169.8814,3136994.459,1697100.059,2162121.886,1667802.637,1722203.084,2119438.766,165338.8314
14.797,1441.92224,-,5366321.209,,,11,1538114.039,1564445.333,1012368.474,2474513.034,1659820.431,1414005.214,5366321.209,3213415.711,3131011.641,1618294.516,2523253.683,2648545.588,199380.4531
14.805,720.65277,-,15532651.42,,,12,2817503.421,5468081.692,3370056.61,4350008.859,3473632.618,2646780.913,15532651.42,5037566.098,10075577.55,5273654.125,11319903.55,6815991.691,160287.3725
14.808,737.64319,-,14161855.15,,,12,4031891.851,4272088.406,4939709.746,4568783.675,4030448.125,3577397.41,14161855.15,5601873.496,10488056.78,5767708.155,9757338.648,8228061.694,159767.4062
14.813,890.68573,-,3243172.582,,,10,723845.0623,835156.4446,1224366.03,1168771.157,713703.6295,766038.8818,3243172.582,933704.5514,2583007.908,994117.5814,1969547.769,1839028.672,150108.8707
14.815,984.72821,-,1510449.928,,,2,174889.8674,892991.615,163227.047,750920.1299,153543.8393,162840.7128,641415.9555,1216058.273,391172.3879,738490.3229,422569.8607,1510449.928,179496.5281
14.816,710.6239,-,11437653.66,,,7,4770255.171,8411876.684,8669347.719,7404776.426,4455757.455,2673780.915,11437653.66,4670494.641,9229038.79,6490609.637,7815870.461,5916935.09,154974.1853
14.817,757.64825,+,3715762.578,,,9,757841.9438,1435656.415,879418.1574,961188.0224,1042584.347,1341324.708,2893843.621,2215428.872,2416332.824,1809013.408,3555817.024,3715762.578,449814.1164
14.818,828.68567,-,2371928.345,,,5,392957.8876,1477679.494,287920.0372,1450520.939,376067.4113,1180442.793,1566764.433,1499117.236,1243255.586,1557151.939,961910.4224,2371928.345,188208.6537
14.819,721.5769,+,154285705.5,,,13,57808385.96,63451538.11,45352869.88,42641469.56,51640661.36,65754988.53,92770942.44,98801337.37,95315110.43,88396930.97,150000802.3,154285705.5,31328772.19
14.82,1447.87769,-,3138933.776,,,6,596563.309,1048206.258,474562.8556,816027.9579,368410.2069,1286731.799,2965614.537,2087702.95,2180357.935,1667199.184,1293422.462,3138933.776,183944.6787
14.824,1339.86951,-,6378935.666,,,12,1063378.85,1803212.662,667154.5497,1600080.111,1417175.311,1895330.117,6378935.666,2873840.04,3169549.149,2652320.155,2322517.545,4492316.385,183940.6124
14.828,1291.87268,-,2456140.113,,,5,482493.6187,501432.3558,257327.2332,449820.6773,503306.386,475835.167,2456140.113,1164948.14,1245247.919,1019734.886,953393.1364,1607564.838,185986.3299
14.83,638.64459,+,2838531.568,,,15,458537.5901,872634.3318,594471.8532,1112657.946,827575.7052,1118434.853,1712173.274,2180135.1,1957703.619,2304576.384,2039561.493,2838531.568,595609.964
14.832,1365.88464,-,19383591.89,,,12,4567088.472,6106597.903,2990531.113,6684036.023,4446649.086,7823897.11,15824403.22,11281152.94,10103490.72,10537179.65,9653266.519,19383591.89,240997.3526
14.841,980.77081,-,12313053.32,,,15,663015.9383,1557857.283,789308.8071,1149613.764,1325598.42,1095031.57,12313053.32,5342215.512,7192974.697,5112261.089,6148947.467,5185508.209,220054.0056
14.849,701.51385,-,3821147.194,,,4,356160.784,807472.0673,542655.2903,714072.6623,390494.3882,517373.1413,3150411.829,2173435.767,3129543.123,2925831.14,1778356.688,3821147.194,295318.2145
14.85,547.47229,+,37999590.44,,,4,4196791.157,7151546.145,4622699.505,11736462.02,5459488.538,6442301.322,32007269.57,14887585,19050055.27,17755538.86,23911717.55,37999590.44,627895.3541
14.853,1078.81995,+,2664529.803,,,2,168164.0547,284926.4479,186618.7229,376074.3239,251386.0853,305638.4657,1908642.199,775106.7987,828304.0475,1099063.203,955249.5517,2664529.803,108374.4005
14.868,936.67004,-,3278999.236,,,5,705587.9406,1053187.597,800694.169,942840.1884,956074.8964,553949.997,3278999.236,1513001.676,1993829.509,1365688.583,1999653.767,2075229.718,168006.7637
14.873,824.65576,-,4086612.2,,,6,433950.9359,1070522.513,558868.6409,1047055.792,818614.7595,465528.5996,4086612.2,1239819.596,1923471.853,1452540.878,1786885.478,2112115.396,235661.6786
14.881,1009.79761,-,1993696.013,,,2,471232.7018,961688.3133,790624.6801,621228.775,847242.9529,1285184.361,907580.9532,776889.3043,1032415.273,1083146.695,1185766.855,1993696.013,314693.403
14.882,1002.78729,+,34232503.34,,,19,2532036.54,7205013.884,4712911.894,9226759.803,9104140.362,6318665.219,30430492.24,13340647.85,34232503.34,18300984.32,25899763.86,30542587.13,227455.6643
14.883,954.75464,-,12560800.7,,,14,675849.5612,1551135.783,755606.027,1101551.018,798384.7785,1057234.632,12560800.7,5782835.944,6137486.858,3948868.369,3648977.919,5103185.932,163974.472
14.884,1046.78052,-,5735215.128,,,5,763242.7365,738955.7817,1214359.722,1336360.345,905671.8918,520185.3737,5735215.128,858606.2681,3076724.419,1699106.486,4448463.315,2326390.12,329660.8901
14.895,1473.89612,-,4328577.694,,,8,781845.9637,1318799.045,529605.5872,1029134.975,759196.4329,1689536.018,4243252.558,1986079.513,1693773.631,2070243.545,1576965.548,4328577.694,152095.6456
14.9,1391.90015,-,22180172.45,,,12,6090699.143,8004139.34,2701647.067,7437406.368,5958100.986,8783828.34,22180172.45,12678564.73,14243997.45,12552576.65,11781033.46,21963700.63,204280.2098
14.903,684.45789,-,3824824.125,,,4,538415.324,814659.235,532283.6408,772474.7628,669258.8371,1569060.701,3317504.43,1445050.779,1559981.71,2546977.125,1206136.175,3824824.125,208798.1611
14.907,1076.79211,-,1718576.746,,,3,1655398.493,743664.6421,1718576.746,934763.8228,1266833.496,682255.0536,560785.5955,310947.3574,498900.2698,450183.2233,667187.5766,452616.3936,163360.624
14.927,840.71283,+,2055149.081,,,2,1123548.637,574721.2606,257236.9564,971606.7949,1483430.096,367051.8414,1312656.539,1205458.587,320371.6843,2008515.831,2055149.081,1225548.154,296649.1798
14.935,573.48798,+,24078834.18,,,5,4535002.308,4886070.706,3359105.04,7810882.163,6409284.988,6334096.011,24078834.18,9831150.928,19790393.95,13240880.29,22321881.52,23036715.44,474522.3004
14.949,614.62329,+,54592215.88,,,12,6795809.134,10387184.92,10253315.1,11044190.82,11178369.16,7701423.62,54592215.88,16065518.51,39954598.87,19414654.29,48143456.74,37603171.15,196949.2054
14.95,748.61176,+,8268393.051,,,10,1341310.915,1629805.226,1884384.457,1829557.232,1718341.472,1368580.669,8268393.051,2562036.881,6816915.765,3412862.044,7803867.674,5708034.971,82408.80638
14.95,708.69641,+,4549578.242,,,7,585423.2868,765039.8981,812894.06,1134167.862,878959.3537,575461.09,4547628.482,1484080.555,3314415.813,1928451.669,4549578.242,3989297.348,88010.26382
14.951,878.69873,+,6422898.217,,,4,229355.3628,1495820.233,282160.6924,1660797.286,632593.5576,755636.0489,3780322.796,3076556.673,1966161.813,3074162.838,3093221.563,6422898.217,109815.9401
14.951,656.65247,+,4674893.164,,,6,830463.6947,971912.5951,1294372.035,1176577.91,1033773.859,734641.8804,4546799.116,1849162.572,3895886.359,2123088.091,4674893.164,4051060.231,86729.51912
14.953,368.38831,+,2548313.618,,,2,335752.7897,433767.2658,384247.9093,567647.4236,413666.5279,442815.632,2136622.276,646057.1771,2548313.618,836232.2615,2125443.12,1310270.77,91477.0751
14.955,602.6228,+,6589650.713,,,13,955848.1074,1225170.819,1345996.728,1311961.645,1255977.382,865981.82,6589650.713,1854532.93,4804338.759,2490320.371,5450672.399,4631504.607,81077.45619
14.956,908.7453,+,9031913.468,,,12,1039429.47,2042517.721,1170747.266,2546410.853,1614037.429,1703815.511,7004203.504,3571853.828,5198245.171,3701316.886,5654223.019,9031913.468,104372.2509
14.958,974.82391,-,2903121.415,,,5,853594.1004,1121182.317,943703.7324,953416.0996,1246553.19,715001.163,2903121.415,1829571.643,2705174.473,1493845.879,2867399.857,1832816.247,167215.2328
14.96,616.60449,-,3983219.979,,,2,1037971.404,1260605.635,979952.7785,966451.0939,788356.9052,532821.9225,3983219.979,1226105.618,3381855.811,1144375.751,2913231.541,1901268.74,156466.2192
14.96,904.86987,-,3803619.719,,,3,915192.5083,943280.2271,690044.8307,666319.4224,822379.306,471893.2257,3803619.719,1300445.853,2588536.049,914559.4335,2466433.463,1373070.597,146839.1759
14.971,733.64734,-,23842263.8,,,12,6657144.955,7555206.256,7540119.175,9095022.46,8347362.721,6569006.555,23842263.8,10995008.24,18838376.69,9638475.508,17299896.46,12632733.36,174734.8508
14.971,776.54303,-,8222686.752,,,12,3484602.049,3718893.031,4039309.322,4207012.439,4328303.28,3379373.966,7464267.046,4933030.546,8222686.752,4135690.584,7167560.017,5955487.485,185589.7464
14.973,694.6366,-,332566739.8,,,13,78600248.84,96455769.34,90427741.64,99786793.37,92979464.56,61641232.3,332566739.8,112912754.4,254021310.7,108874150.8,218892673.1,157496100.7,1577419.119
14.973,711.62604,-,138483653.5,,,13,58666304.67,67112123.54,66276056.8,68156443.46,70627901.74,51145543.36,131678123.3,76722218.35,135288049.1,81729462.2,138483653.5,94620665.57,1280644.583
14.973,1028.80237,+,105364894.4,,,12,12294597.12,16423338.82,15724241.14,21373484.37,17080750.91,14838153.07,105364894.4,30180894.58,68453290.68,44376335.03,81146397.42,84947535.56,97271.33525
14.973,808.61267,-,5849794.096,,,11,2151584.042,2433283.972,2322315.202,2067197.571,2222614.535,1295671.205,4774046.374,2962103.911,4899562.326,1535066.355,5849794.096,3923589.984,171200.0749
14.976,960.80847,-,2215973.661,,,3,719066.957,1040624.224,736100.3568,807703.5414,882104.5732,535417.924,2215973.661,1209776.699,1793603.408,1046522.49,2171927.163,1003343.258,176269.3787
14.977,684.60785,-,187310946.4,,,13,109046195.9,129091778.9,131424690,108388577.4,93342560.04,54875092.91,187310946.4,89171849.88,167118170,93112863.99,161320637.4,117286475.6,1569617.121
14.977,738.6629,-,14111050.12,,,12,3703294.782,4162079.987,4123777.019,5036982.335,4256058.921,3011502.624,14111050.12,6661634.533,10444091.49,6686878.345,10056920.11,8751670.748,173504.6362
14.981,802.66913,-,2896467.341,,,3,326854.6039,1556840.886,369204.5847,1616132.886,434167.5902,876504.2951,1999169.946,1350753.989,736486.0672,1075487.651,791034.753,2896467.341,189342.7786
14.986,697.46295,-,4261107.982,,,2,653472.8411,1035358.02,408714.4632,1623642.625,1246577.635,1080880.941,4261107.982,1903335.521,2959462.614,1934942.36,1193746.453,2923562.127,212584.5848
14.99,1008.80096,-,2284427.734,,,5,388324.4939,425737.8869,976427.8608,675869.4867,418657.075,364577.5406,1703940.918,1336401.421,2159744.09,1857241.617,1905702.352,2284427.734,224951.5161
14.994,1154.79565,-,4251133.099,,,2,726893.0433,764645.5449,865176.9898,1189264.926,827487.959,644250.8536,4251133.099,963839.3012,2650185.078,1026162.65,1999343.032,2641110.573,162478.6992
14.996,1417.91663,-,16308014.89,,,12,4979177.959,6993906.889,3674915.286,7725366.03,5510067.472,6225065.078,16236658.07,12146280.64,13632195.47,10687341.46,11035417.88,16308014.89,253706.5442
14.996,1499.91675,-,4217946.569,,,10,1110383.903,1288892.428,399698.3255,1561368.736,960217.9657,1244167.584,3512404.892,2366079.525,2178942.342,2011432.156,2475593.288,4217946.569,202662.0598
14.997,1168.81262,-,5328199.865,,,3,816278.528,758977.035,891194.8993,1084942.947,1146997.28,772073.2921,5328199.865,1341915.369,2715062.405,1779116.965,2696024.086,2097816.257,145380.8217
15,1072.79602,-,13759390.68,,,11,2460684.922,2336568.018,2532967.063,2889501.226,3029140.208,1836351.302,13759390.68,4035618.97,6962509.137,4276502.187,6590879.382,6868032.361,151851.5767
15.008,1060.64465,-,4776220.524,,,5,1172464.323,1358411.435,1082367,1915453.289,1488790.429,1074185.62,4776220.524,2091714.617,3402567.932,1653733.162,3457337.032,3120524.404,152202.7113
15.01,1152.92786,-,2268987.751,,,4,1143995.284,2203903.52,1336609.614,788439.3876,2078792.118,2268987.751,1233278.554,1226613.814,1031696.326,1144792.749,1451523.488,739646.5398,160514.7115
15.016,724.64392,+,15768321.21,,,7,1114114.048,3517434.837,3800016.974,3939162.794,4796021.757,5486810.173,7943259.636,7630169.411,10466317.47,10276975.31,9644130.661,15768321.21,4978954.203
15.016,798.64099,-,6097517.406,,,5,1282891.343,1672008.302,1716741.674,2948866.592,1367601.092,1603857.411,6097517.406,2636906.997,3743464.696,2658052.679,3539520.389,3986675.183,272567.5496
15.022,992.65668,-,8807512.013,,,12,2025954.441,2757075.465,2668105.478,3274922.064,2858633.483,2077165.861,8807512.013,3539606.914,7962673.635,4208344.373,4935539.164,5367669.593,154087.887
15.022,1068.64233,-,3811347.946,,,2,918242.1592,1051932.266,1050790.525,1515150.679,1292971.118,1131102.623,3811347.946,1947247.725,2827522.68,1868845.692,2390949.712,2193596.908,158429.4557
15.022,983.74237,-,3666681.88,,,2,587739.161,636838.0964,834475.9246,935524.6437,810739.7013,448482.3601,3666681.88,988753.0931,2396731.425,998665.7863,2016247.948,1279088.421,139917.7407
15.023,978.64069,-,9103082.316,,,12,1788580.356,2408136.024,2416418.414,3136358.865,2757811.952,2353510.332,9103082.316,3933764.192,7119498.095,4046108.273,6187111.39,5135571.214,156530.5199
15.023,1178.94336,-,6199275.542,,,11,3887718.615,5768065.411,4859489.319,2691279.287,5260807.251,6199275.542,2018533.966,3829038.295,4277116.145,3299331.578,3849334.606,4227002.91,154287.5811
15.024,896.63727,-,15314298.95,,,12,3826782.889,5111047.724,4354362.619,5361870.792,5159083.038,3555083.152,15314298.95,7320345.698,11615319.38,7295554.985,10961730.49,9290045.273,158689.4403
15.024,986.64008,-,9755042.042,,,12,2271325.721,3118333.126,2705628.027,2954644.653,3127934.504,2341553.008,9755042.042,3786237.937,6313078.834,4290596.37,5846057.084,5753919.72,154700.7299
15.024,887.72473,-,8213446.645,,,3,1489506.845,1607744.737,2290383.206,2090893.5,1364328.657,1009181.07,8213446.645,1991993.747,4814467.083,2320874.003,4543459.514,2727469.079,177491.6345
